sent_ind,cve_sent_ind,token,pos,tag,dep,label
CVE-2015-1093,0,attackers,NOUN,NNS,nsubj,O
CVE-2015-1093,0,to,PART,TO,aux,O
CVE-2015-1093,0,execute,VERB,VB,ccomp,O
CVE-2015-1093,0,arbitrary,ADJ,JJ,amod,O
CVE-2015-1093,0,code,NOUN,NN,dobj,O
CVE-2015-1093,0,or,CCONJ,CC,cc,O
CVE-2015-1093,0,cause,VERB,VB,conj,O
CVE-2015-1093,0,a,DET,DT,det,O
CVE-2015-1093,0,denial,NOUN,NN,dobj,O
CVE-2015-1093,0,of,ADP,IN,prep,O
CVE-2015-1093,0,service,NOUN,NN,pobj,O
CVE-2015-1093,0,(,PUNCT,-LRB-,punct,O
CVE-2015-1093,0,memory,NOUN,NN,compound,O
CVE-2015-1093,0,corruption,NOUN,NN,appos,O
CVE-2015-1093,0,),PUNCT,-RRB-,punct,O
CVE-2015-1093,0,via,ADP,IN,prep,O
CVE-2015-1093,0,a,DET,DT,det,O
CVE-2015-1093,0,crafted,VERB,VBN,amod,O
CVE-2015-1093,0,font,NOUN,NN,amod,O
CVE-2015-1093,0,file,NOUN,NN,pobj,O
CVE-2015-1093,0,.,PUNCT,.,punct,O
CVE-2017-10314,0,Vulnerability,NOUN,NN,ROOT,O
CVE-2017-10314,0,in,ADP,IN,prep,O
CVE-2017-10314,0,the,DET,DT,det,O
CVE-2017-10314,0,MySQL,PROPN,NNP,compound,pn
CVE-2017-10314,0,Server,NOUN,NN,compound,O
CVE-2017-10314,0,component,NOUN,NN,pobj,O
CVE-2017-10314,0,of,ADP,IN,prep,O
CVE-2017-10314,0,Oracle,PROPN,NNP,compound,O
CVE-2017-10314,0,MySQL,PROPN,NNP,pobj,pn
CVE-2017-10314,0,(,PUNCT,-LRB-,punct,O
CVE-2017-10314,0,subcomponent,NOUN,NN,appos,O
CVE-2017-10314,0,:,PUNCT,:,punct,O
CVE-2017-10314,0,Server,NOUN,NN,appos,O
CVE-2017-10314,0,:,PUNCT,:,punct,O
CVE-2017-10314,0,Memcached,PROPN,NNP,appos,O
CVE-2017-10314,0,),PUNCT,-RRB-,punct,O
CVE-2017-10314,0,.,PUNCT,.,punct,O
CVE-2017-10314,1,Supported,VERB,VBN,csubj,O
CVE-2017-10314,1,versions,NOUN,NNS,dobj,O
CVE-2017-10314,1,that,DET,WDT,nsubjpass,O
CVE-2017-10314,1,are,VERB,VBP,auxpass,O
CVE-2017-10314,1,affected,VERB,VBN,relcl,O
CVE-2017-10314,1,are,VERB,VBP,ROOT,O
CVE-2017-10314,1,5.6.37,NUM,CD,attr,vre
CVE-2017-10314,1,and,CCONJ,CC,cc,=
CVE-2017-10314,1,earlier,ADJ,JJR,conj,<
CVE-2017-10314,1,and,CCONJ,CC,cc,sp
CVE-2017-10314,1,5.7.19,NUM,CD,conj,vre
CVE-2017-10314,1,and,CCONJ,CC,cc,=
CVE-2017-10314,1,earlier,ADV,RBR,conj,<
CVE-2017-10314,1,.,PUNCT,.,punct,O
CVE-2017-10314,2,Easily,ADV,RB,advmod,O
CVE-2017-10314,2,exploitable,ADJ,JJ,ROOT,O
CVE-2017-10314,2,vulnerability,NOUN,NN,dobj,O
CVE-2017-10314,2,allows,VERB,VBZ,acl,O
CVE-2017-10314,2,high,ADJ,JJ,amod,O
CVE-2017-10314,2,privileged,ADJ,JJ,amod,O
CVE-2017-10314,2,attacker,NOUN,NN,nsubj,O
CVE-2017-10314,2,with,ADP,IN,prep,O
CVE-2017-10314,2,network,NOUN,NN,compound,O
CVE-2017-10314,2,access,NOUN,NN,pobj,O
CVE-2017-10314,2,via,ADP,IN,prep,O
CVE-2017-10314,2,multiple,ADJ,JJ,amod,O
CVE-2017-10314,2,protocols,NOUN,NNS,pobj,O
CVE-2017-10314,2,to,PART,TO,aux,O
CVE-2017-10314,2,compromise,VERB,VB,ccomp,O
CVE-2017-10314,2,MySQL,PROPN,NNP,compound,O
CVE-2017-10314,2,Server,NOUN,NN,dobj,O
CVE-2017-10314,2,.,PUNCT,.,punct,O
CVE-2017-10314,3,Successful,ADJ,JJ,amod,O
CVE-2017-10314,3,attacks,NOUN,NNS,nsubj,O
CVE-2017-10314,3,of,ADP,IN,prep,O
CVE-2017-10314,3,this,DET,DT,det,O
CVE-2017-10314,3,vulnerability,NOUN,NN,pobj,O
CVE-2017-10314,3,can,VERB,MD,aux,O
CVE-2017-10314,3,result,VERB,VB,ROOT,O
CVE-2017-10314,3,in,ADP,IN,prep,O
CVE-2017-10314,3,unauthorized,ADJ,JJ,amod,O
CVE-2017-10314,3,ability,NOUN,NN,pobj,O
CVE-2017-10314,3,to,PART,TO,aux,O
CVE-2017-10314,3,cause,VERB,VB,acl,O
CVE-2017-10314,3,a,DET,DT,det,O
CVE-2017-10314,3,hang,NOUN,NN,dobj,O
CVE-2017-10314,3,or,CCONJ,CC,cc,O
CVE-2017-10314,3,frequently,ADV,RB,advmod,O
CVE-2017-10314,3,repeatable,ADJ,JJ,conj,O
CVE-2017-10314,3,crash,NOUN,NN,dobj,O
CVE-2017-10314,3,(,PUNCT,-LRB-,punct,O
CVE-2017-10314,3,complete,ADJ,JJ,amod,O
CVE-2017-10314,3,DOS,NOUN,NN,appos,O
CVE-2017-10314,3,),PUNCT,-RRB-,punct,O
CVE-2017-10314,3,of,ADP,IN,prep,O
CVE-2017-10314,3,MySQL,PROPN,NNP,compound,O
CVE-2017-10314,3,Server,PROPN,NNP,pobj,O
CVE-2017-10314,3,.,PUNCT,.,punct,O
CVE-2017-10314,4,CVSS,PROPN,NNP,ROOT,O
CVE-2017-10314,4,3,NUM,CD,nummod,O
CVE-2017-10314,4,Base,PROPN,NNP,compound,O
CVE-2017-10314,4,Score,PROPN,NNP,appos,O
CVE-2017-10314,4,4.9,NUM,CD,nummod,O
CVE-2017-10314,5,(,PUNCT,-LRB-,punct,O
CVE-2017-10314,5,Availability,NOUN,NN,compound,O
CVE-2017-10314,5,impacts,NOUN,NNS,ROOT,O
CVE-2017-10314,5,),PUNCT,-RRB-,punct,O
CVE-2017-10314,5,.,PUNCT,.,punct,O
CVE-2017-10314,6,CVSS,PROPN,NNP,compound,O
CVE-2017-10314,6,Vector,PROPN,NNP,ROOT,O
CVE-2017-10314,6,:,PUNCT,:,punct,O
CVE-2017-10314,7,(,PUNCT,-LRB-,punct,O
CVE-2017-10314,7,CVSS:3.0/AV,PROPN,NNP,ROOT,O
CVE-2017-10314,7,:,PUNCT,:,punct,O
CVE-2017-10314,8,N,PROPN,NNP,nmod,O
CVE-2017-10314,8,/,SYM,SYM,punct,O
CVE-2017-10314,8,AC,PROPN,NNP,ROOT,O
CVE-2017-10314,8,:,PUNCT,:,punct,O
CVE-2017-10314,9,L,PROPN,NNP,nmod,O
CVE-2017-10314,9,/,SYM,SYM,punct,O
CVE-2017-10314,9,PR,NOUN,NN,ROOT,O
CVE-2017-10314,9,:,PUNCT,:,punct,O
CVE-2017-10314,10,H,PROPN,NNP,nmod,O
CVE-2017-10314,10,/,SYM,SYM,punct,O
CVE-2017-10314,10,UI,PROPN,NNP,ROOT,O
CVE-2017-10314,10,:,PUNCT,:,punct,O
CVE-2017-10314,10,N,PROPN,NNP,nmod,O
CVE-2017-10314,10,/,SYM,SYM,punct,O
CVE-2017-10314,10,S,NOUN,NN,appos,O
CVE-2017-10314,10,:,PUNCT,:,punct,O
CVE-2017-10314,10,U,PROPN,NNP,nmod,O
CVE-2017-10314,10,/,SYM,SYM,punct,O
CVE-2017-10314,10,C,NOUN,NN,appos,O
CVE-2017-10314,10,:,PUNCT,:,punct,O
CVE-2017-10314,11,N,PROPN,NNP,nmod,O
CVE-2017-10314,11,/,SYM,SYM,punct,O
CVE-2017-10314,11,I,NOUN,NN,ROOT,O
CVE-2017-10314,11,:,PUNCT,:,punct,O
CVE-2017-10314,11,N,PROPN,NNP,appos,O
CVE-2017-10314,11,/,SYM,SYM,punct,O
CVE-2017-10314,11,A,NOUN,NN,appos,O
CVE-2017-10314,11,:,PUNCT,:,punct,O
CVE-2017-10314,11,H,NOUN,NN,appos,O
CVE-2017-10314,11,),PUNCT,-RRB-,punct,O
CVE-2017-10314,11,.,PUNCT,.,punct,O
CVE-2017-7884,0,In,ADP,IN,prep,O
CVE-2017-7884,0,Adam,PROPN,NNP,compound,O
CVE-2017-7884,0,Kropelin,PROPN,NNP,compound,O
CVE-2017-7884,0,adk0212,VERB,VBZ,compound,O
CVE-2017-7884,0,APC,PROPN,NNP,compound,pn
CVE-2017-7884,0,UPS,PROPN,NNP,compound,pn
CVE-2017-7884,0,Daemon,PROPN,NNP,pobj,pn
CVE-2017-7884,0,through,ADP,IN,prep,<=
CVE-2017-7884,0,3.14.14,PROPN,NNP,pobj,vre
CVE-2017-7884,0,",",PUNCT,",",punct,O
CVE-2017-7884,0,the,DET,DT,det,O
CVE-2017-7884,0,default,NOUN,NN,compound,O
CVE-2017-7884,0,installation,NOUN,NN,nsubj,O
CVE-2017-7884,0,of,ADP,IN,prep,O
CVE-2017-7884,0,APCUPSD,PROPN,NNP,pobj,pn
CVE-2017-7884,0,allows,VERB,VBZ,ROOT,O
CVE-2017-7884,0,a,DET,DT,det,O
CVE-2017-7884,0,local,ADJ,JJ,amod,O
CVE-2017-7884,0,authenticated,VERB,VBN,amod,O
CVE-2017-7884,0,",",PUNCT,",",punct,O
CVE-2017-7884,0,but,CCONJ,CC,cc,O
CVE-2017-7884,0,unprivileged,ADJ,JJ,conj,O
CVE-2017-7884,0,",",PUNCT,",",punct,O
CVE-2017-7884,0,user,NOUN,NN,nsubj,O
CVE-2017-7884,0,to,PART,TO,aux,O
CVE-2017-7884,0,run,VERB,VB,ccomp,O
CVE-2017-7884,0,arbitrary,ADJ,JJ,amod,O
CVE-2017-7884,0,code,NOUN,NN,dobj,O
CVE-2017-7884,0,with,ADP,IN,prep,O
CVE-2017-7884,0,elevated,ADJ,JJ,amod,O
CVE-2017-7884,0,privileges,NOUN,NNS,pobj,O
CVE-2017-7884,0,by,ADP,IN,prep,O
CVE-2017-7884,0,replacing,VERB,VBG,pcomp,O
CVE-2017-7884,0,the,DET,DT,det,O
CVE-2017-7884,0,service,NOUN,NN,dobj,O
CVE-2017-7884,0,executable,ADJ,JJ,dobj,O
CVE-2017-7884,0,apcupsd.exe,X,ADD,npadvmod,O
CVE-2017-7884,0,with,ADP,IN,prep,O
CVE-2017-7884,0,a,DET,DT,det,O
CVE-2017-7884,0,malicious,ADJ,JJ,amod,O
CVE-2017-7884,0,executable,NOUN,NN,pobj,O
CVE-2017-7884,0,that,DET,WDT,nsubj,O
CVE-2017-7884,0,will,VERB,MD,aux,O
CVE-2017-7884,0,run,VERB,VB,relcl,O
CVE-2017-7884,0,with,ADP,IN,prep,O
CVE-2017-7884,0,SYSTEM,NOUN,NN,compound,O
CVE-2017-7884,0,privileges,NOUN,NNS,pobj,O
CVE-2017-7884,0,at,ADP,IN,prep,O
CVE-2017-7884,0,startup,NOUN,NN,pobj,O
CVE-2017-7884,0,.,PUNCT,.,punct,O
CVE-2017-7884,1,This,DET,DT,nsubj,O
CVE-2017-7884,1,occurs,VERB,VBZ,ROOT,O
CVE-2017-7884,1,because,ADP,IN,prep,O
CVE-2017-7884,1,of,ADP,IN,pcomp,O
CVE-2017-7884,1,"""",PUNCT,``,punct,O
CVE-2017-7884,1,RW,NOUN,NN,nmod,O
CVE-2017-7884,1,NT,PROPN,NNP,nsubj,O
CVE-2017-7884,1,AUTHORITY\Authenticated,NOUN,NN,nmod,O
CVE-2017-7884,1,Users,NOUN,NNS,nmod,O
CVE-2017-7884,1,"""",PUNCT,'',punct,O
CVE-2017-7884,1,permissions,NOUN,NNS,pobj,O
CVE-2017-7884,1,for,ADP,IN,prep,O
CVE-2017-7884,1,%,NOUN,NN,compound,O
CVE-2017-7884,1,SYSTEMDRIVE%\apcupsd\bin\apcupsd.exe,NOUN,NN,pobj,O
CVE-2017-7884,1,.,PUNCT,.,punct,O
CVE-2018-1000658,0,LimeSurvey,PROPN,NNP,compound,pn
CVE-2018-1000658,0,version,NOUN,NN,nsubj,O
CVE-2018-1000658,0,prior,ADV,RB,advmod,<
CVE-2018-1000658,0,to,ADP,IN,prep,<
CVE-2018-1000658,0,3.14.4,NOUN,NN,pobj,vre
CVE-2018-1000658,0,contains,VERB,VBZ,ROOT,O
CVE-2018-1000658,0,a,DET,DT,det,O
CVE-2018-1000658,0,file,NOUN,NN,compound,O
CVE-2018-1000658,0,upload,NOUN,NN,compound,O
CVE-2018-1000658,0,vulnerability,NOUN,NN,dobj,O
CVE-2018-1000658,0,in,ADP,IN,prep,O
CVE-2018-1000658,0,upload,NOUN,NN,pcomp,O
CVE-2018-1000658,0,functionality,NOUN,NN,dobj,O
CVE-2018-1000658,0,that,DET,WDT,nsubj,O
CVE-2018-1000658,0,can,VERB,MD,aux,O
CVE-2018-1000658,0,result,VERB,VB,relcl,O
CVE-2018-1000658,0,in,ADP,IN,prep,O
CVE-2018-1000658,0,an,DET,DT,det,O
CVE-2018-1000658,0,attacker,NOUN,NN,pobj,O
CVE-2018-1000658,0,gaining,VERB,VBG,acl,O
CVE-2018-1000658,0,code,NOUN,NN,compound,O
CVE-2018-1000658,0,execution,NOUN,NN,dobj,O
CVE-2018-1000658,0,via,ADP,IN,prep,O
CVE-2018-1000658,0,webshell,NOUN,NN,pobj,O
CVE-2018-1000658,0,.,PUNCT,.,punct,O
CVE-2018-1000658,1,This,DET,DT,det,O
CVE-2018-1000658,1,attack,NOUN,NN,nsubj,O
CVE-2018-1000658,1,appear,VERB,VBP,ROOT,O
CVE-2018-1000658,1,to,PART,TO,aux,O
CVE-2018-1000658,1,be,VERB,VB,xcomp,O
CVE-2018-1000658,1,exploitable,ADJ,JJ,acomp,O
CVE-2018-1000658,1,via,ADP,IN,prep,O
CVE-2018-1000658,1,an,DET,DT,det,O
CVE-2018-1000658,1,authenticated,VERB,VBN,amod,O
CVE-2018-1000658,1,user,NOUN,NN,pobj,O
CVE-2018-1000658,1,uploading,VERB,VBG,acl,O
CVE-2018-1000658,1,a,DET,DT,det,O
CVE-2018-1000658,1,zip,NOUN,NN,compound,O
CVE-2018-1000658,1,archive,NOUN,NN,dobj,O
CVE-2018-1000658,1,which,DET,WDT,nsubj,O
CVE-2018-1000658,1,can,VERB,MD,aux,O
CVE-2018-1000658,1,contains,VERB,VBZ,relcl,O
CVE-2018-1000658,1,malicious,ADJ,JJ,amod,O
CVE-2018-1000658,1,php,NOUN,NN,compound,O
CVE-2018-1000658,1,files,NOUN,NNS,dobj,O
CVE-2018-1000658,1,that,DET,WDT,nsubjpass,O
CVE-2018-1000658,1,can,VERB,MD,aux,O
CVE-2018-1000658,1,be,VERB,VB,auxpass,O
CVE-2018-1000658,1,called,VERB,VBN,relcl,O
CVE-2018-1000658,1,under,ADP,IN,prep,O
CVE-2018-1000658,1,certain,ADJ,JJ,amod,O
CVE-2018-1000658,1,circumstances,NOUN,NNS,pobj,O
CVE-2018-1000658,1,.,PUNCT,.,punct,O
CVE-2018-1000658,2,This,DET,DT,det,O
CVE-2018-1000658,2,vulnerability,NOUN,NN,nsubj,O
CVE-2018-1000658,2,appears,VERB,VBZ,ROOT,O
CVE-2018-1000658,2,to,PART,TO,aux,O
CVE-2018-1000658,2,have,VERB,VB,aux,O
CVE-2018-1000658,2,been,VERB,VBN,auxpass,O
CVE-2018-1000658,2,fixed,VERB,VBN,xcomp,O
CVE-2018-1000658,2,in,ADP,IN,prt,O
CVE-2018-1000658,2,after,ADP,IN,prep,O
CVE-2018-1000658,2,commit,NOUN,NN,pcomp,O
CVE-2018-1000658,2,91d143230eb357260a19c8424b3005deb49a47f7,NUM,CD,nmod,O
CVE-2018-1000658,2,/,SYM,SYM,punct,O
CVE-2018-1000658,2,version,NOUN,NN,dobj,O
CVE-2018-1000658,2,3.14.4,NUM,CD,nummod,O
CVE-2018-1000658,2,.,PUNCT,.,punct,O
CVE-2018-17476,0,Incorrect,ADJ,JJ,amod,O
CVE-2018-17476,0,dialog,NOUN,NN,compound,O
CVE-2018-17476,0,placement,NOUN,NN,nsubj,O
CVE-2018-17476,0,in,ADP,IN,prep,O
CVE-2018-17476,0,Cast,VERB,VBN,compound,O
CVE-2018-17476,0,UI,PROPN,NNP,pobj,O
CVE-2018-17476,0,in,ADP,IN,prep,O
CVE-2018-17476,0,Google,PROPN,NNP,compound,O
CVE-2018-17476,0,Chrome,PROPN,NNP,pobj,pn
CVE-2018-17476,0,prior,ADV,RB,advmod,<
CVE-2018-17476,0,to,ADP,IN,prep,<
CVE-2018-17476,0,70.0.3538.67,NUM,CD,pobj,vre
CVE-2018-17476,0,allowed,VERB,VBD,ROOT,O
CVE-2018-17476,0,a,DET,DT,det,O
CVE-2018-17476,0,remote,ADJ,JJ,amod,O
CVE-2018-17476,0,attacker,NOUN,NN,nsubj,O
CVE-2018-17476,0,to,PART,TO,aux,O
CVE-2018-17476,0,obscure,VERB,VB,ccomp,O
CVE-2018-17476,0,the,DET,DT,det,O
CVE-2018-17476,0,full,ADJ,JJ,amod,O
CVE-2018-17476,0,screen,NOUN,NN,dobj,O
CVE-2018-17476,0,warning,NOUN,NN,acl,O
CVE-2018-17476,0,via,ADP,IN,prep,O
CVE-2018-17476,0,a,DET,DT,det,O
CVE-2018-17476,0,crafted,VERB,VBN,amod,O
CVE-2018-17476,0,HTML,PROPN,NNP,compound,O
CVE-2018-17476,0,page,NOUN,NN,pobj,O
CVE-2018-17476,0,.,PUNCT,.,punct,O
CVE-2017-15426,0,Insufficient,ADJ,JJ,amod,O
CVE-2017-15426,0,policy,NOUN,NN,compound,O
CVE-2017-15426,0,enforcement,NOUN,NN,nsubj,O
CVE-2017-15426,0,in,ADP,IN,prep,O
CVE-2017-15426,0,Omnibox,PROPN,NNP,pobj,O
CVE-2017-15426,0,in,ADP,IN,prep,O
CVE-2017-15426,0,Google,PROPN,NNP,compound,O
CVE-2017-15426,0,Chrome,PROPN,NNP,pobj,pn
CVE-2017-15426,0,prior,ADV,RB,advmod,<
CVE-2017-15426,0,to,ADP,IN,prep,<
CVE-2017-15426,0,63.0.3239.84,NUM,CD,pobj,vre
CVE-2017-15426,0,allowed,VERB,VBD,ROOT,O
CVE-2017-15426,0,a,DET,DT,det,O
CVE-2017-15426,0,remote,ADJ,JJ,amod,O
CVE-2017-15426,0,attacker,NOUN,NN,nsubj,O
CVE-2017-15426,0,to,PART,TO,aux,O
CVE-2017-15426,0,perform,VERB,VB,ccomp,O
CVE-2017-15426,0,domain,NOUN,NN,compound,O
CVE-2017-15426,0,spoofing,NOUN,NN,dobj,O
CVE-2017-15426,0,via,ADP,IN,prep,O
CVE-2017-15426,0,IDN,PROPN,NNP,compound,O
CVE-2017-15426,0,homographs,NOUN,NNS,pobj,O
CVE-2017-15426,0,in,ADP,IN,prep,O
CVE-2017-15426,0,a,DET,DT,det,O
CVE-2017-15426,0,crafted,VERB,VBN,amod,O
CVE-2017-15426,0,domain,NOUN,NN,compound,O
CVE-2017-15426,0,name,NOUN,NN,pobj,O
CVE-2017-15426,0,.,PUNCT,.,punct,O
CVE-2018-6162,0,Improper,ADJ,JJ,amod,O
CVE-2018-6162,0,deserialization,NOUN,NN,nsubj,O
CVE-2018-6162,0,in,ADP,IN,prep,O
CVE-2018-6162,0,WebGL,PROPN,NNP,pobj,O
CVE-2018-6162,0,in,ADP,IN,prep,O
CVE-2018-6162,0,Google,PROPN,NNP,compound,O
CVE-2018-6162,0,Chrome,PROPN,NNP,pobj,pn
CVE-2018-6162,0,on,ADP,IN,prep,O
CVE-2018-6162,0,Mac,PROPN,NNP,pobj,O
CVE-2018-6162,0,prior,ADV,RB,advmod,<
CVE-2018-6162,0,to,ADP,IN,prep,<
CVE-2018-6162,0,68.0.3440.75,NUM,CD,pobj,vre
CVE-2018-6162,0,allowed,VERB,VBD,ROOT,O
CVE-2018-6162,0,a,DET,DT,det,O
CVE-2018-6162,0,remote,ADJ,JJ,amod,O
CVE-2018-6162,0,attacker,NOUN,NN,nsubj,O
CVE-2018-6162,0,to,PART,TO,aux,O
CVE-2018-6162,0,potentially,ADV,RB,advmod,O
CVE-2018-6162,0,exploit,VERB,VB,ccomp,O
CVE-2018-6162,0,heap,NOUN,NN,compound,O
CVE-2018-6162,0,corruption,NOUN,NN,dobj,O
CVE-2018-6162,0,via,ADP,IN,prep,O
CVE-2018-6162,0,a,DET,DT,det,O
CVE-2018-6162,0,crafted,VERB,VBN,amod,O
CVE-2018-6162,0,HTML,PROPN,NNP,compound,O
CVE-2018-6162,0,page,NOUN,NN,pobj,O
CVE-2018-6162,0,.,PUNCT,.,punct,O
CVE-2017-16370,0,An,DET,DT,det,O
CVE-2017-16370,0,issue,NOUN,NN,nsubjpass,O
CVE-2017-16370,0,was,VERB,VBD,auxpass,O
CVE-2017-16370,0,discovered,VERB,VBN,ROOT,O
CVE-2017-16370,0,in,ADP,IN,prep,O
CVE-2017-16370,0,Adobe,PROPN,NNP,compound,O
CVE-2017-16370,0,Acrobat,PROPN,NNP,pobj,pn
CVE-2017-16370,0,and,CCONJ,CC,cc,O
CVE-2017-16370,0,Reader,NOUN,NN,conj,pn
CVE-2017-16370,0,:,PUNCT,:,punct,O
CVE-2017-16370,1,2017.012.20098,X,ADD,nummod,vre
CVE-2017-16370,1,and,CCONJ,CC,cc,=
CVE-2017-16370,1,earlier,ADJ,JJR,amod,<
CVE-2017-16370,1,versions,NOUN,NNS,conj,O
CVE-2017-16370,1,",",PUNCT,",",punct,sp
CVE-2017-16370,1,2017.011.30066,NOUN,NN,conj,vre
CVE-2017-16370,1,and,CCONJ,CC,cc,=
CVE-2017-16370,1,earlier,ADJ,JJR,amod,<
CVE-2017-16370,1,versions,NOUN,NNS,ROOT,O
CVE-2017-16370,1,",",PUNCT,",",punct,sp
CVE-2017-16370,1,2015.006.30355,NUM,CD,appos,vre
CVE-2017-16370,1,and,CCONJ,CC,cc,=
CVE-2017-16370,1,earlier,ADJ,JJR,amod,<
CVE-2017-16370,1,versions,NOUN,NNS,conj,O
CVE-2017-16370,1,",",PUNCT,",",punct,sp
CVE-2017-16370,1,and,CCONJ,CC,cc,sp
CVE-2017-16370,1,11.0.22,NUM,CD,conj,vre
CVE-2017-16370,1,and,CCONJ,CC,cc,=
CVE-2017-16370,1,earlier,ADJ,JJR,amod,<
CVE-2017-16370,1,versions,NOUN,NNS,conj,O
CVE-2017-16370,1,.,PUNCT,.,punct,O
CVE-2017-16370,2,This,DET,DT,det,O
CVE-2017-16370,2,vulnerability,NOUN,NN,nsubj,O
CVE-2017-16370,2,occurs,VERB,VBZ,ccomp,O
CVE-2017-16370,2,because,ADP,IN,prep,O
CVE-2017-16370,2,of,ADP,IN,pcomp,O
CVE-2017-16370,2,a,DET,DT,det,O
CVE-2017-16370,2,computation,NOUN,NN,pobj,O
CVE-2017-16370,2,that,DET,WDT,nsubj,O
CVE-2017-16370,2,reads,VERB,VBZ,relcl,O
CVE-2017-16370,2,data,NOUN,NNS,dobj,O
CVE-2017-16370,2,that,DET,WDT,nsubj,O
CVE-2017-16370,2,is,VERB,VBZ,relcl,O
CVE-2017-16370,2,past,ADP,IN,prep,O
CVE-2017-16370,2,the,DET,DT,det,O
CVE-2017-16370,2,end,NOUN,NN,pobj,O
CVE-2017-16370,2,of,ADP,IN,prep,O
CVE-2017-16370,2,the,DET,DT,det,O
CVE-2017-16370,2,target,NOUN,NN,compound,O
CVE-2017-16370,2,buffer,NOUN,NN,pobj,O
CVE-2017-16370,2,,PUNCT,:,punct,O
CVE-2017-16370,2,the,DET,DT,det,O
CVE-2017-16370,2,computation,NOUN,NN,nsubj,O
CVE-2017-16370,2,is,VERB,VBZ,ROOT,O
CVE-2017-16370,2,a,DET,DT,det,O
CVE-2017-16370,2,part,NOUN,NN,attr,O
CVE-2017-16370,2,of,ADP,IN,prep,O
CVE-2017-16370,2,the,DET,DT,det,O
CVE-2017-16370,2,JavaScript,PROPN,NNP,compound,O
CVE-2017-16370,2,engine,NOUN,NN,pobj,O
CVE-2017-16370,2,.,PUNCT,.,punct,O
CVE-2017-16370,3,The,DET,DT,det,O
CVE-2017-16370,3,use,NOUN,NN,nsubj,O
CVE-2017-16370,3,of,ADP,IN,prep,O
CVE-2017-16370,3,an,DET,DT,det,O
CVE-2017-16370,3,invalid,ADJ,JJ,preconj,O
CVE-2017-16370,3,(,PUNCT,-LRB-,punct,O
CVE-2017-16370,3,out,ADJ,JJ,meta,O
CVE-2017-16370,3,-,PUNCT,HYPH,punct,O
CVE-2017-16370,3,of,ADP,IN,prep,O
CVE-2017-16370,3,-,PUNCT,HYPH,punct,O
CVE-2017-16370,3,range,NOUN,NN,pobj,O
CVE-2017-16370,3,),PUNCT,-RRB-,preconj,O
CVE-2017-16370,3,pointer,NOUN,NN,pobj,O
CVE-2017-16370,3,offset,VERB,VBN,nsubj,O
CVE-2017-16370,3,during,ADP,IN,prep,O
CVE-2017-16370,3,access,NOUN,NN,pobj,O
CVE-2017-16370,3,of,ADP,IN,prep,O
CVE-2017-16370,3,internal,ADJ,JJ,amod,O
CVE-2017-16370,3,data,NOUN,NNS,compound,O
CVE-2017-16370,3,structure,NOUN,NN,compound,O
CVE-2017-16370,3,fields,NOUN,NNS,pobj,O
CVE-2017-16370,3,causes,VERB,VBZ,ROOT,O
CVE-2017-16370,3,the,DET,DT,det,O
CVE-2017-16370,3,vulnerability,NOUN,NN,dobj,O
CVE-2017-16370,3,.,PUNCT,.,punct,O
CVE-2017-16370,4,A,DET,DT,det,O
CVE-2017-16370,4,successful,ADJ,JJ,amod,O
CVE-2017-16370,4,attack,NOUN,NN,nsubj,O
CVE-2017-16370,4,can,VERB,MD,aux,O
CVE-2017-16370,4,lead,VERB,VB,ROOT,O
CVE-2017-16370,4,to,ADP,IN,prep,O
CVE-2017-16370,4,sensitive,ADJ,JJ,amod,O
CVE-2017-16370,4,data,NOUN,NN,compound,O
CVE-2017-16370,4,exposure,NOUN,NN,pobj,O
CVE-2017-16370,4,.,PUNCT,.,punct,O
CVE-2015-5482,0,Directory,NOUN,NN,compound,O
CVE-2015-5482,0,traversal,NOUN,NN,compound,O
CVE-2015-5482,0,vulnerability,NOUN,NN,nsubj,O
CVE-2015-5482,0,in,ADP,IN,prep,O
CVE-2015-5482,0,the,DET,DT,det,O
CVE-2015-5482,0,GD,PROPN,NNP,compound,pn
CVE-2015-5482,0,bbPress,PROPN,NNP,compound,pn
CVE-2015-5482,0,Attachments,PROPN,NNP,pobj,pn
CVE-2015-5482,0,plugin,NOUN,NN,ROOT,O
CVE-2015-5482,0,before,ADP,IN,prep,<
CVE-2015-5482,0,2.3,NUM,CD,pobj,vre
CVE-2015-5482,0,for,ADP,IN,prep,O
CVE-2015-5482,0,WordPress,PROPN,NNP,pobj,O
CVE-2015-5482,1,allows,VERB,VBZ,ROOT,O
CVE-2015-5482,1,remote,ADJ,JJ,amod,O
CVE-2015-5482,1,administrators,NOUN,NNS,nsubj,O
CVE-2015-5482,1,to,PART,TO,aux,O
CVE-2015-5482,1,include,VERB,VB,ccomp,O
CVE-2015-5482,1,and,CCONJ,CC,cc,O
CVE-2015-5482,1,execute,VERB,VB,conj,O
CVE-2015-5482,1,arbitrary,ADJ,JJ,amod,O
CVE-2015-5482,1,local,ADJ,JJ,amod,O
CVE-2015-5482,1,files,NOUN,NNS,dobj,O
CVE-2015-5482,1,via,ADP,IN,prep,O
CVE-2015-5482,1,a,DET,DT,pobj,O
CVE-2015-5482,1,..,PUNCT,.,punct,O
CVE-2015-5482,2,(,PUNCT,-LRB-,punct,O
CVE-2015-5482,2,dot,NOUN,NN,compound,O
CVE-2015-5482,2,dot,NOUN,NN,ROOT,O
